"PROVINCIA,C,50","CANTON,C,50","PARROQUIA,C,100","DISTRITO,C,250","CIRCUITO,C,250","NOMBRE,C,150","ESTADO,C,50","X,N,19,11","Y,N,19,11"
LOJA,LOJA,MALACATOS (VALLADOLID),LOJA,MALACATOS (VALLADOLID),ESCUELA DE  EDUCACION BASICA  ELVIA BELGICA JIM╔NEZ DE GONZALEZ,ACTIVAS ORDINARIAS,-79.20773704010,-4.14996550421
LOJA,LOJA,MALACATOS (VALLADOLID),LOJA,MALACATOS (VALLADOLID),COLEGIO DE BACHILLERATO RUMISHITANA,ACTIVAS ORDINARIAS,-79.20773704010,-4.14996550421
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,ESCUELA DE EDUCACION BASICA LUZ TORRES DE LUDENA,ACTIVAS ORDINARIAS,-79.86127596130,-3.92843982536
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,ESCUELA DE EDUCACION BASICA PROVINCIA DE PAZTAZA,ACTIVAS ORDINARIAS,-79.86827269010,-3.92017271139
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,DR FRAY PEDRO RODRIGEZ DE AGUAYO,ACTIVAS ORDINARIAS,-79.87497720820,-3.91292304555
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,CIUDAD DE ASUNCION,ACTIVAS ORDINARIAS,-79.84401183570,-3.90813494466
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,UNIDAD EDUCATIVA TEMPORAL  BOGOTA,ACTIVAS ORDINARIAS,-79.86963082850,-3.89771241288
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,UNIDAD EDUCATIVA TEMPORAL  BOGOTA,ACTIVAS ORDINARIAS,-79.86947222190,-3.89766666688
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,COLEGIO DE BACHILLERATO ORIANGA,ACTIVAS ORDINARIAS,-79.87147222230,-3.89766666634
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,MIGUEL ANGEL RODRIGUEZ,ACTIVAS ORDINARIAS,-79.86675026480,-3.89754842146
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,ESCUELA DE EDUCACION BASICA CONQUISTADORES PALTENSES,ACTIVAS ORDINARIAS,-79.86461024200,-3.89472960109
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,CIUDAD DE MANAGUA,ACTIVAS ORDINARIAS,-79.85250680710,-3.89044323572
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,ESCUELA DE EDUCACION BASICA  HUMBERTO VACA GOMEZ,ACTIVAS ORDINARIAS,-79.83203942190,-3.88721871920
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,D  BERNARDO RIOFRIO,ACTIVAS ORDINARIAS,-79.90579544810,-3.88025362435
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,ESCUELA DE EDUCACION BASICA REPUBLICA DE SURINAN,ACTIVAS ORDINARIAS,-79.93426112870,-3.86978430009
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,GRECIA,ACTIVAS ORDINARIAS,-79.83758961300,-3.86404948194
LOJA,PALTAS,ORIANGA,PALTAS,ORIANGA,ESCUELA DE EDUCACION BASICA SANTOS EFRAIN ELIZALDE,ACTIVAS ORDINARIAS,-79.93970310350,-3.85521690549
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),VICTORIA ELIDA BUELE,ACTIVAS ORDINARIAS,-80.08002874700,-4.15517534628
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),ESCUELA DE EDUCACION BASICA QUININDE,ACTIVAS ORDINARIAS,-80.09124414360,-4.15484282291
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),ESCUELA DE EDUCACION BASICA TIWINTZA,ACTIVAS ORDINARIAS,-80.03229949140,-4.15073955060
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),JOSE MARIA AYORA,ACTIVAS ORDINARIAS,-80.07345098380,-4.14051158468
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),JOSE MIGUEL UNDA,ACTIVAS ORDINARIAS,-80.04705665780,-4.13942448593
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),MADRE TERESA DE CALCUTA,ACTIVAS ORDINARIAS,-80.07506098910,-4.13839995088
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),JUAN CARLOS MANZANILLAS SARANGO,ACTIVAS ORDINARIAS,-80.08147262880,-4.13637549384
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),MIGUEL ANGEL MONTALVO,ACTIVAS ORDINARIAS,-80.02327378520,-4.13290402104
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),ESCUELA DE EDUCACION BASICA ENRIQUE PESTALOZZI,ACTIVAS ORDINARIAS,-80.05703172890,-4.12087899372
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),ESCUELA DE EDUCACION BASICA ZOILA UGARTE DE LANDIVAR,ACTIVAS ORDINARIAS,-80.05392053190,-4.11947629768
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),MAXIMILIANO RODRIGUEZ,ACTIVAS ORDINARIAS,-80.05932701560,-4.11876006386
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),ESCUELA CABO PRIMERO GONZALO EFREN MONTESDEOCA,ACTIVAS ORDINARIAS,-80.01130222680,-4.11700761174
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),ESCUELA DE EDUCACION BASICA DIEGO DE NOBOA,ACTIVAS ORDINARIAS,-80.05684357280,-4.09253755609
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),ESCUELA DE EDUCACION BASICA  RUTH PALACIOS DE MENA,ACTIVAS ORDINARIAS,-80.02129301480,-4.09142645619
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),ESCUELA FISCAL MIXTA PEDRO PACHECO,ACTIVAS ORDINARIAS,-80.03187823090,-4.08582050793
LOJA,CELICA,POZUL (SAN JUAN DE POZUL),CELICA-PINDAL-PUYANGO,POZUL (SAN JUAN DE POZUL),ESCUELA DE EDUCACION BASICA DR JOSE JAVIER EGUIGUREN,ACTIVAS ORDINARIAS,-80.05598777330,-4.08060282898
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,ESCUELA DE EDUCACION BASICA LAZARO CARDENAS,ACTIVAS ORDINARIAS,-80.12312732950,-4.26937352080
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,ESCUELA CARLOS FINLAY,ACTIVAS ORDINARIAS,-80.09032048940,-4.26047161456
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,JOSE GUAMAN GUAJALA,ACTIVAS ORDINARIAS,-80.19796216420,-4.25487080912
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,15 DE AGOSTO,ACTIVAS ORDINARIAS,-80.09241666650,-4.22766666626
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,TERESA CEPEDA Y FUENTES,ACTIVAS ORDINARIAS,-80.20424999960,-4.21869444467
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,ESCUELA DE EDUCACION BASICA  VIRGEN DEL ROSARIO,ACTIVAS ORDINARIAS,-80.09955555550,-4.20991666653
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,CINCO DE MAYO,ACTIVAS ORDINARIAS,-80.18867555800,-4.20376195434
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,COLEGIO TECNICO AGROPECUARIO TRECE DE NOVIEMBRE,ACTIVAS ORDINARIAS,-80.12571409120,-4.20291494738
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,RIO NANGARITZA,ACTIVAS ORDINARIAS,-80.17489143990,-4.20242160994
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,MANUEL MARIA SANCHEZ,ACTIVAS ORDINARIAS,-80.12872899870,-4.20148466060
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,BRACAMOROS,ACTIVAS ORDINARIAS,-80.08761111110,-4.19844444490
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,ALFREDO BINNETT,ACTIVAS ORDINARIAS,-80.14487032030,-4.19442518785
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,ESCUELA DE EDUCACION BASICA 25 DE OCTUBRE,ACTIVAS ORDINARIAS,-80.11122804000,-4.18160495516
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,ESCUELA DE EDUCACION BASICA ALBERTO VARGAS ERAS,ACTIVAS ORDINARIAS,-80.17248978190,-4.17178488492
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,ROSA AURORA SANCHEZ GRANDA,ACTIVAS ORDINARIAS,-80.13587026530,-4.16635653751
LOJA,CELICA,SABANILLA,CELICA-PINDAL-PUYANGO,SABANILLA,GENOVEVA BUSTAMANTE DE APOLO,ACTIVAS ORDINARIAS,-80.14299999960,-4.16394444458
LOJA,CELICA,CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),ADELA MENDIETA,ACTIVAS ORDINARIAS,-80.03389773710,-4.20063749402
LOJA,CELICA,CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),ESCUELA DE EDUCACION BASICA  GUILLERMO GRANDA,ACTIVAS ORDINARIAS,-80.03871110730,-4.17654924032
LOJA,CELICA,CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),ESCUELA DE EDUCACION BASICA  VALLADOLID,ACTIVAS ORDINARIAS,-80.04313593990,-4.17652860566
LOJA,CELICA,CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),ESCUELA DE EDUCACION BASICA ARCENIO CASTILLO,ACTIVAS ORDINARIAS,-80.02356613680,-4.16823250960
LOJA,CELICA,CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),ESCUELA CARLOS BUSTAMANTE,ACTIVAS ORDINARIAS,-80.00594784010,-4.15546296613
LOJA,CELICA,CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),PROCER JOSE PICOITA,ACTIVAS ORDINARIAS,-79.99790370280,-4.16037395122
LOJA,CELICA,CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),ESCUELA VILCABAMBA,ACTIVAS ORDINARIAS,-79.99752559020,-4.16016542386
LOJA,CELICA,CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),COMUNA DOMINGUILLO,ACTIVAS ORDINARIAS,-79.98996223500,-4.15265002558
LOJA,CELICA,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA,CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),MANUEL GRANDA,ACTIVAS ORDINARIAS,-80.05254925920,-4.21951168738
LOJA,CELICA,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA,CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),CARLOS RAUL BUSTAMANTE,ACTIVAS ORDINARIAS,-80.09230932720,-4.18058179015
LOJA,CELICA,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA,CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),ESCUELA ALFREDO ROBERS,ACTIVAS ORDINARIAS,-80.06406547260,-4.17017427577
LOJA,CELICA,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA,CELICA-PINDAL-PUYANGO,TNTE. MAXIMILIANO RODRIGUEZ LOAIZA-CRUZPAMBA (CAB EN CARLOS BUSTAMANTE),ESCUELA ALFREDO ROBERS,ACTIVAS ORDINARIAS,-80.06406547260,-4.17017427577
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,ESCUELA DE EDUCACION BASICA  SABULON BUSTAMANTE,ACTIVAS ORDINARIAS,-80.01893300280,-4.20910655026
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,RIO MALACATOS,ACTIVAS ORDINARIAS,-80.00345101880,-4.08679303026
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,JUAN JOSE FERIA PUCHA,ACTIVAS ORDINARIAS,-80.02679195690,-4.08123548367
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,PEDRO JOSE TRAJANO BUSTAMANTE,ACTIVAS ORDINARIAS,-80.00746791720,-4.06565253157
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,SOLDADO SEGUNDO QUIROZ,ACTIVAS ORDINARIAS,-79.99829445160,-4.18601352104
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,ESCUELA DE EDUCACION BASICA  RIO CANCHIS,ACTIVAS ORDINARIAS,-79.93051982360,-4.18189000082
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,CORDILLERA DE NAMBIJA,ACTIVAS ORDINARIAS,-79.95927536690,-4.17964473609
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,REPUBLICA DE GUATEMALA,ACTIVAS ORDINARIAS,-79.97218672750,-4.16829699379
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,ESCUELA FRANCISCO ENRIQUE TOLEDO,ACTIVAS ORDINARIAS,-79.95398411040,-4.16183837152
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,JACINTO COLLAHUAZO,ACTIVAS ORDINARIAS,-79.95399503550,-4.15881525459
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,ESCUELA DE EDUCACION BASICA  ROSAURA MENDIETA JIMBO,ACTIVAS ORDINARIAS,-79.90486621080,-4.15827850735
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,FAE,ACTIVAS ORDINARIAS,-79.85988908520,-4.14558004190
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,CABO SEGUNDO GABRIEL HIPOLITO SOLIS MOREIRA,ACTIVAS ORDINARIAS,-79.98772343590,-4.14367046606
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,CELICA,ACTIVAS ORDINARIAS,-79.98959893800,-4.14269903627
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,MANUEL CAPA BERMEO,ACTIVAS ORDINARIAS,-79.92412116920,-4.13573852883
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,ROSA AURORA SANCHEZ GRANDA,ACTIVAS ORDINARIAS,-79.97147932070,-4.12679502033
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,ESCUELA DE EDUCACION BASICA  ESTHELA MARIA CUENCA DE FERNANDEZ,ACTIVAS ORDINARIAS,-79.93603940670,-4.12281400480
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,AURELIO GONZALEZ,ACTIVAS ORDINARIAS,-79.90843334140,-4.11480225717
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,ESCUELA DE EDUCACION BASICA MANUELA CAÐIZARES,ACTIVAS ORDINARIAS,-79.95684087050,-4.10792348340
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,SIMON BOLIVAR,ACTIVAS ORDINARIAS,-79.96036089880,-4.10746604882
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,TECNICO 12 DE DICIEMBRE,ACTIVAS ORDINARIAS,-79.95318870840,-4.10518799290
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,MAXIMILIANO RODRIGUEZ LOAIZA,ACTIVAS ORDINARIAS,-79.95784771750,-4.10362192523
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,LOS RIOS N 203,ACTIVAS ORDINARIAS,-79.91122404260,-4.09721493877
LOJA,CELICA,CELICA,CELICA-PINDAL-PUYANGO,CELICA,ESCUELA DE EDUCACION BASICA  PADRE JUAN DE VELASCO,ACTIVAS ORDINARIAS,-79.93497621580,-4.08441658405
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,LA ZARZA,ACTIVAS ORDINARIAS,-80.00899999990,-3.95349999989
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,MANUEL QUIROGA,ACTIVAS ORDINARIAS,-79.99709216540,-3.95107249902
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,COLEGIO DE BACHILLERATO MARCOS OCHOA MUÐOZ,ACTIVAS ORDINARIAS,-79.99727777750,-3.94580555551
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,8 DE DICIEMBRE,ACTIVAS ORDINARIAS,-79.95010539860,-3.94334160063
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,ESCUELA DE EDUCACION BASICA  DOS DE AGOSTO,ACTIVAS ORDINARIAS,-79.98813888880,-3.94100000038
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,SEGUNDO MIGUEL SALAZAR,ACTIVAS ORDINARIAS,-79.97163464710,-3.93200741854
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,HEROES DE 1941,ACTIVAS ORDINARIAS,-79.97258333360,-3.93052777783
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,ESCUELA DE EDUCACION BASICA  JOSE CLODOVEO CARDENAS,ACTIVAS ORDINARIAS,-79.95963888910,-3.91894444421
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,CIUDAD DE QUITO,ACTIVAS ORDINARIAS,-79.99252777810,-3.90655555585
LOJA,PUYANGO,CIANO,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,JUAN JACOBO ROUSSEAU,ACTIVAS ORDINARIAS,-79.97250000040,-3.90513888864
LOJA,PUYANGO,EL ARENAL,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,ESCUELA DE EDUCACION BASICA  RIO AMAZONAS,ACTIVAS ORDINARIAS,-79.98746919600,-3.98459496655
LOJA,PUYANGO,EL ARENAL,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,ESCUELA DE EDUCACION BASICA  PAULO FREIRE,ACTIVAS ORDINARIAS,-79.97352715950,-3.97753307284
LOJA,PUYANGO,EL ARENAL,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,RIO MACARA,ACTIVAS ORDINARIAS,-79.99970627860,-3.97137449950
LOJA,PUYANGO,EL ARENAL,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,ESCUELA DE EDUCACION BASICA  REPUBLICA DE HONDURAS,ACTIVAS ORDINARIAS,-79.96912171350,-3.96513271662
LOJA,PUYANGO,EL ARENAL,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,LUIS NAPOLEON DILLON,ACTIVAS ORDINARIAS,-79.98464791900,-3.96185390628
LOJA,PUYANGO,EL ARENAL,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,RAMON SAMANIEGO PALACIOS,ACTIVAS ORDINARIAS,-79.98682481580,-3.96165504749
LOJA,PUYANGO,EL ARENAL,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,PABLO NERUDA,ACTIVAS ORDINARIAS,-79.98229493910,-3.95740905643
LOJA,PUYANGO,EL ARENAL,CELICA-PINDAL-PUYANGO,CIANO-EL ARENAL,CORDILLERA DEL CONDOR,ACTIVAS ORDINARIAS,-79.98389884980,-3.94712136272
LOJA,PUYANGO,MERCADILLO,CELICA-PINDAL-PUYANGO,MERCADILLO,CARLOS GARBAY MONTESDEOCA,ACTIVAS ORDINARIAS,-79.97621462540,-4.02418226660
LOJA,PUYANGO,MERCADILLO,CELICA-PINDAL-PUYANGO,MERCADILLO,ESCUELA DE EDUCACION BASICA  ALONSO DE MERCADILLO,ACTIVAS ORDINARIAS,-79.97863888880,-4.02380555532
LOJA,PUYANGO,MERCADILLO,CELICA-PINDAL-PUYANGO,MERCADILLO,MANUEL AGUSTIN AGUIRRE,ACTIVAS ORDINARIAS,-79.94385470930,-4.01718328746
LOJA,PUYANGO,MERCADILLO,CELICA-PINDAL-PUYANGO,MERCADILLO,LUCIANO BENJAMIN CABRERA,ACTIVAS ORDINARIAS,-79.95430121810,-4.01568049452
LOJA,PUYANGO,MERCADILLO,CELICA-PINDAL-PUYANGO,MERCADILLO,ESCUELA DE EDUCACION BASICA  RIO PUYANGO,ACTIVAS ORDINARIAS,-79.96227777790,-4.01563888900
LOJA,PUYANGO,MERCADILLO,CELICA-PINDAL-PUYANGO,MERCADILLO,JOSE ARCENIO RIOS GONZALEZ,ACTIVAS ORDINARIAS,-79.94316666710,-4.00558333293
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,OCHO DE SEPTIEMBRE,ACTIVAS ORDINARIAS,-79.91513889460,-4.00061149991
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,MODESTO CHAVEZ FRANCO,ACTIVAS ORDINARIAS,-79.93258333830,-4.00027815691
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,ANGEL MINOS GRANDA,ACTIVAS ORDINARIAS,-79.95441590170,-3.98276146473
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,FLORA OCHOA LUDEÐA,ACTIVAS ORDINARIAS,-79.93613491490,-3.97931750031
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,ESCUELA DE EDUCACION BASICA CAMILO BUENAVENTURA PINZA,ACTIVAS ORDINARIAS,-79.90672222180,-3.97494444406
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,RIO MATAJE,ACTIVAS ORDINARIAS,-79.95102585480,-3.97004605217
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,SANTIAGO RAMON Y CAJAL,ACTIVAS ORDINARIAS,-79.94455555530,-3.96400000009
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,MANUEL CARRION PINZANO,ACTIVAS ORDINARIAS,-79.94228562980,-3.96277562954
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,REPUBLICA DE NICARAGUA,ACTIVAS ORDINARIAS,-79.96200000040,-3.95491666654
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,ESCUELA DE EDUCACION BASICA ISLA PUNA,ACTIVAS ORDINARIAS,-79.93666666680,-3.94558333321
LOJA,PUYANGO,VICENTINO,CELICA-PINDAL-PUYANGO,VICENTINO,ESCUELA DE EDUCACION BASICA RIO CENEPA,ACTIVAS ORDINARIAS,-79.91641666680,-3.93872222195
LOJA,PINDAL,CHAQUINAL,CELICA-PINDAL-PUYANGO,CHAQUINAL-12 DE DICIEMBRE (CAB EN ACHIOTES),NATIVIDAD PARRALES,ACTIVAS ORDINARIAS,-80.04637566330,-4.06698360542
LOJA,PINDAL,CHAQUINAL,CELICA-PINDAL-PUYANGO,CHAQUINAL-12 DE DICIEMBRE (CAB EN ACHIOTES),ESCUELA DE EDUCACION BASICA MANUEL ELICIO FLOR,ACTIVAS ORDINARIAS,-80.05278875340,-4.06089298357
LOJA,PINDAL,CHAQUINAL,CELICA-PINDAL-PUYANGO,CHAQUINAL-12 DE DICIEMBRE (CAB EN ACHIOTES),SOLDADO VICENTE ARNULFO ROSERO PALACIOS,ACTIVAS ORDINARIAS,-80.04876797310,-4.05525337004
LOJA,PINDAL,CHAQUINAL,CELICA-PINDAL-PUYANGO,CHAQUINAL-12 DE DICIEMBRE (CAB EN ACHIOTES),ABRAHAM LINCOLN,ACTIVAS ORDINARIAS,-80.06303025470,-4.05398494461
LOJA,PINDAL,CHAQUINAL,CELICA-PINDAL-PUYANGO,CHAQUINAL-12 DE DICIEMBRE (CAB EN ACHIOTES),LUZ ANGELICA MARTINEZ,ACTIVAS ORDINARIAS,-80.01283580570,-4.05150750847
LOJA,PINDAL,CHAQUINAL,CELICA-PINDAL-PUYANGO,CHAQUINAL-12 DE DICIEMBRE (CAB EN ACHIOTES),CIUDAD DE PINDAL,ACTIVAS ORDINARIAS,-80.02690005280,-4.04976349986
LOJA,PINDAL,CHAQUINAL,CELICA-PINDAL-PUYANGO,CHAQUINAL-12 DE DICIEMBRE (CAB EN ACHIOTES),COLEGIO RAMON RIOFRIO BUSTAMANTE,ACTIVAS ORDINARIAS,-80.03670605150,-4.04655764697
LOJA,PINDAL,CHAQUINAL,CELICA-PINDAL-PUYANGO,CHAQUINAL-12 DE DICIEMBRE (CAB EN ACHIOTES),JOSE MIGUEL ZARATE,ACTIVAS ORDINARIAS,-80.03800604330,-4.04565201261
